case,region,hour,load_gwh,effective_generation_gwh,served_gwh,unserved_gwh,curtailed_gwh,storage_charge_input_gwh,storage_discharge_delivered_gwh,storage_conversion_loss_gwh,storage_state_start_gwh,storage_state_end_gwh
nonadditional_fragmented_grid,texas_gulf_storage_corridor,13,941.781,115.021,115.021,826.76,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,14,941.781,102.717,102.717,839.064,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,15,941.781,85.884,85.884,855.897,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,16,941.781,67.933,67.933,873.848,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,17,941.781,52.927,52.927,888.854,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,18,941.781,46.357,46.357,895.424,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,19,941.781,50.014,50.014,891.767,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,20,941.781,53.162,53.162,888.618,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,21,941.781,55.397,55.397,886.384,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,22,941.781,56.495,56.495,885.286,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,23,941.781,56.453,56.453,885.328,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,0,680.175,25.082,25.082,655.093,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,1,680.175,24.977,24.977,655.198,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,2,680.175,24.662,24.662,655.513,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,3,680.175,24.233,24.233,655.942,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,4,680.175,23.793,23.793,656.382,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,5,680.175,23.427,23.427,656.748,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,6,680.175,23.18,23.18,656.995,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,7,680.175,27.963,27.963,652.212,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,8,680.175,49.022,49.022,631.153,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,9,680.175,76.388,76.388,603.787,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,10,680.175,103.393,103.393,576.782,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,11,680.175,124.608,124.608,555.567,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,12,680.175,136.042,136.042,544.134,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,13,680.175,135.602,135.602,544.573,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,14,680.175,123.373,123.373,556.802,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,15,680.175,101.596,101.596,578.579,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,16,680.175,74.355,74.355,605.82,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,17,680.175,47.094,47.094,633.081,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,18,680.175,26.42,26.42,653.755,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,19,680.175,22.182,22.182,657.993,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,20,680.175,22.987,22.987,657.188,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,21,680.175,23.793,23.793,656.382,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,22,680.175,24.469,24.469,655.706,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,california_west_desert,23,680.175,24.916,24.916,655.259,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,0,732.496,45.043,45.043,687.454,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,1,732.496,43.466,43.466,689.03,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,2,732.496,41.867,41.867,690.629,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,3,732.496,40.408,40.408,692.089,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,4,732.496,39.134,39.134,693.362,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,5,732.496,37.984,37.984,694.512,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,6,732.496,38.794,38.794,693.702,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,7,732.496,45.944,45.944,686.552,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,8,732.496,55.424,55.424,677.072,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,9,732.496,64.648,64.648,667.848,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,10,732.496,71.632,71.632,660.864,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,11,732.496,75.041,75.041,657.456,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,12,732.496,74.312,74.312,658.184,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,13,732.496,69.7,69.7,662.797,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,14,732.496,62.196,62.196,670.3,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,15,732.496,53.375,53.375,679.121,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,16,732.496,45.192,45.192,687.304,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,17,732.496,39.944,39.944,692.552,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,18,732.496,41.16,41.16,691.337,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,19,732.496,43.916,43.916,688.58,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,20,732.496,45.918,45.918,686.578,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,21,732.496,46.975,46.975,685.521,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,22,732.496,47.068,47.068,685.428,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,interior_wind_geothermal,23,732.496,46.34,46.34,686.156,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,0,889.46,23.426,23.426,866.034,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,1,889.46,23.143,23.143,866.316,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,2,889.46,22.771,22.771,866.689,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,3,889.46,22.4,22.4,867.059,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,4,889.46,22.105,22.105,867.355,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,5,889.46,21.921,21.921,867.539,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,6,889.46,21.845,21.845,867.615,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,7,889.46,42.616,42.616,846.843,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,8,889.46,79.494,79.494,809.965,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,9,889.46,120.434,120.434,769.026,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,10,889.46,156.688,156.688,732.772,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,11,889.46,181.306,181.306,708.154,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,12,889.46,189.77,189.77,699.689,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,13,889.46,180.563,180.563,708.897,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,14,889.46,155.366,155.366,734.094,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,15,889.46,118.82,118.82,770.64,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,16,889.46,77.924,77.924,811.535,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,17,889.46,41.394,41.394,848.066,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,18,889.46,21.167,21.167,868.293,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,19,889.46,21.833,21.833,867.626,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,20,889.46,22.5,22.5,866.96,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,21,889.46,23.055,23.055,866.404,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,22,889.46,23.415,23.415,866.045,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_africa_middle_east_solar,23,889.46,23.535,23.535,865.925,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,0,732.496,32.456,32.456,700.04,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,1,732.496,31.751,31.751,700.745,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,2,732.496,30.887,30.887,701.609,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,3,732.496,30.045,30.045,702.451,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,4,732.496,29.353,29.353,703.143,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,5,732.496,28.859,28.859,703.637,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,6,732.496,30.522,30.522,701.974,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,7,732.496,47.096,47.096,685.4,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,8,732.496,70.684,70.684,661.812,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,9,732.496,94.935,94.935,637.562,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,10,732.496,114.788,114.788,617.708,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,11,732.496,126.441,126.441,606.055,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,12,732.496,127.751,127.751,604.745,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,13,732.496,118.508,118.508,613.988,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,14,732.496,100.443,100.443,632.054,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,15,732.496,76.968,76.968,655.528,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,16,732.496,52.744,52.744,679.752,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,17,732.496,33.365,33.365,699.131,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,18,732.496,27.546,27.546,704.95,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,19,732.496,29.23,29.23,703.266,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,20,732.496,30.786,30.786,701.71,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,21,732.496,31.986,31.986,700.511,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,22,732.496,32.677,32.677,699.819,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,australia_pacific_mineral_corridor,23,732.496,32.814,32.814,699.682,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,0,627.854,48.78,48.78,579.074,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,1,627.854,46.932,46.932,580.922,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,2,627.854,45.211,45.211,582.643,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,3,627.854,43.675,43.675,584.179,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,4,627.854,42.266,42.266,585.588,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,5,627.854,40.857,40.857,586.997,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,6,627.854,39.321,39.321,588.533,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,7,627.854,40.182,40.182,587.672,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,8,627.854,42.917,42.917,584.937,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,9,627.854,46.222,46.222,581.632,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,10,627.854,49.302,49.302,578.552,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,11,627.854,51.615,51.615,576.239,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,12,627.854,52.871,52.871,574.983,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,13,627.854,53.024,53.024,574.829,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,14,627.854,52.247,52.247,575.607,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,15,627.854,50.888,50.888,576.966,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,16,627.854,49.431,49.431,578.423,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,17,627.854,48.486,48.486,579.368,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,18,627.854,49.071,49.071,578.783,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,19,627.854,51.389,51.389,576.465,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,20,627.854,52.64,52.64,575.214,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,21,627.854,52.798,52.798,575.056,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,22,627.854,52.016,52.016,575.838,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,north_sea_europe_firm_wind,23,627.854,50.57,50.57,577.284,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,0,627.854,23.603,23.603,604.251,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,1,627.854,23.285,23.285,604.569,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,2,627.854,22.95,22.95,604.904,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,3,627.854,22.661,22.661,605.193,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,4,627.854,22.452,22.452,605.402,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,5,627.854,22.323,22.323,605.53,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,6,627.854,22.244,22.244,605.61,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,7,627.854,24.921,24.921,602.933,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,8,627.854,31.286,31.286,596.568,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,9,627.854,38.705,38.705,589.149,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,10,627.854,45.49,45.49,582.364,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,11,627.854,50.311,50.311,577.543,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,12,627.854,52.28,52.28,575.574,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,13,627.854,51.062,51.062,576.792,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,14,627.854,46.905,46.905,580.949,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,15,627.854,40.598,40.598,587.256,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,16,627.854,33.361,33.361,594.493,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,17,627.854,26.716,26.716,601.138,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,18,627.854,22.569,22.569,605.285,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,19,627.854,22.867,22.867,604.987,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,20,627.854,23.394,23.394,604.46,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,21,627.854,23.748,23.748,604.105,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,22,627.854,23.892,23.892,603.962,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,south_america_hydro_biomass,23,627.854,23.828,23.828,604.026,0.0,0.0,0.0,0.0,0.0,0.0
